event_id,user_id,event_name,event_timestamp,device_type,channel,product_id
3186,U00419,view_home,2026-09-09 08:17:04,mobile,direct,
3230,U00425,add_to_cart,2026-09-09 08:18:09,mobile,paid_search,P0082
3187,U00419,view_product,2026-09-09 08:19:25,mobile,direct,P0073
3231,U00425,checkout,2026-09-09 08:19:31,mobile,paid_search,P0082
3232,U00425,purchase,2026-09-09 08:21:45,mobile,paid_search,P0082
3532,U00463,view_home,2026-09-09 08:40:00,desktop,paid_search,
3533,U00463,view_product,2026-09-09 08:40:46,desktop,paid_search,P0010
3534,U00463,view_home,2026-09-09 08:42:45,desktop,paid_search,
2782,U00364,view_home,2026-09-09 09:27:43,tablet,organic_search,
2783,U00364,view_product,2026-09-09 09:30:40,tablet,organic_search,P0092
2824,U00370,view_home,2026-09-09 09:38:03,desktop,organic_search,
2825,U00370,view_product,2026-09-09 09:39:10,desktop,organic_search,P0049
2826,U00370,add_to_cart,2026-09-09 09:39:33,desktop,organic_search,P0049
3691,U00488,view_home,2026-09-09 10:04:52,desktop,social,
3692,U00488,view_product,2026-09-09 10:06:44,desktop,social,P0080
1704,U00225,view_home,2026-09-09 10:41:51,mobile,direct,
1705,U00225,view_product,2026-09-09 10:43:21,mobile,direct,P0043
1706,U00225,view_home,2026-09-09 10:45:06,mobile,direct,
1384,U00179,view_home,2026-09-09 12:14:45,mobile,paid_search,
1385,U00179,view_product,2026-09-09 12:16:26,mobile,paid_search,P0064
1852,U00248,view_home,2026-09-09 12:35:17,tablet,social,
1853,U00248,view_product,2026-09-09 12:35:38,tablet,social,P0029
1854,U00248,add_to_cart,2026-09-09 12:37:47,tablet,social,P0029
1841,U00246,view_home,2026-09-09 12:50:50,desktop,organic_search,
1842,U00246,view_product,2026-09-09 12:51:20,desktop,organic_search,P0113
3323,U00439,view_home,2026-09-09 12:59:21,mobile,organic_search,
3324,U00439,view_product,2026-09-09 13:01:06,mobile,organic_search,P0111
3325,U00439,add_to_cart,2026-09-09 13:01:27,mobile,organic_search,P0111
1050,U00137,view_home,2026-09-09 13:13:47,tablet,organic_search,
1051,U00137,view_product,2026-09-09 13:15:30,tablet,organic_search,P0001
1657,U00215,view_home,2026-09-09 13:32:53,mobile,organic_search,
383,U00050,view_home,2026-09-09 14:22:32,tablet,email,
384,U00050,view_product,2026-09-09 14:24:22,tablet,email,P0012
385,U00050,add_to_cart,2026-09-09 14:25:49,tablet,email,P0012
3188,U00419,view_home,2026-09-09 16:09:38,tablet,paid_search,
3189,U00419,view_product,2026-09-09 16:11:42,tablet,paid_search,P0039
3190,U00419,add_to_cart,2026-09-09 16:14:21,tablet,paid_search,P0039
3191,U00419,checkout,2026-09-09 16:14:30,tablet,paid_search,P0039
3192,U00419,purchase,2026-09-09 16:14:38,tablet,paid_search,P0039
2450,U00324,view_home,2026-09-09 16:41:30,desktop,social,
2451,U00324,view_product,2026-09-09 16:42:16,desktop,social,P0032
2452,U00324,view_home,2026-09-09 16:42:27,desktop,social,
2453,U00324,view_product,2026-09-09 16:43:07,desktop,social,P0038
3063,U00403,view_home,2026-09-09 16:55:21,tablet,organic_search,
3064,U00403,view_product,2026-09-09 16:58:04,tablet,organic_search,P0021
2954,U00390,view_home,2026-09-09 17:02:52,desktop,paid_search,
2955,U00390,view_product,2026-09-09 17:04:00,desktop,paid_search,P0013
2956,U00390,view_home,2026-09-09 17:05:48,desktop,paid_search,
3465,U00454,view_home,2026-09-09 17:07:06,mobile,paid_search,
2957,U00390,view_product,2026-09-09 17:07:15,desktop,paid_search,P0073
2958,U00390,add_to_cart,2026-09-09 17:07:45,desktop,paid_search,P0073
355,U00049,view_home,2026-09-09 17:10:11,tablet,social,
356,U00049,view_product,2026-09-09 17:11:40,tablet,social,P0107
357,U00049,view_home,2026-09-09 17:13:13,tablet,social,
1593,U00206,view_home,2026-09-09 17:13:52,mobile,social,
358,U00049,view_product,2026-09-09 17:14:40,tablet,social,P0004
1594,U00206,view_product,2026-09-09 17:15:13,mobile,social,P0030
1595,U00206,view_home,2026-09-09 17:15:47,mobile,social,
1596,U00206,view_product,2026-09-09 17:17:57,mobile,social,P0073
1597,U00206,add_to_cart,2026-09-09 17:20:05,mobile,social,P0073
3222,U00424,view_home,2026-09-09 18:31:14,desktop,organic_search,
3223,U00424,view_product,2026-09-09 18:31:46,desktop,organic_search,P0009
3224,U00424,add_to_cart,2026-09-09 18:32:00,desktop,organic_search,P0009
268,U00040,view_home,2026-09-09 18:36:37,mobile,organic_search,
269,U00040,view_product,2026-09-09 18:38:06,mobile,organic_search,P0110
3512,U00461,view_home,2026-09-09 19:00:23,mobile,social,
3513,U00461,view_product,2026-09-09 19:01:05,mobile,social,P0078
3514,U00461,add_to_cart,2026-09-09 19:03:14,mobile,social,P0078
3515,U00461,checkout,2026-09-09 19:04:00,mobile,social,P0078
3516,U00461,purchase,2026-09-09 19:04:09,mobile,social,P0078
1558,U00203,view_home,2026-09-09 19:17:16,desktop,organic_search,
2071,U00273,view_home,2026-09-09 19:31:25,desktop,social,
2072,U00273,view_product,2026-09-09 19:33:48,desktop,social,P0013
2073,U00273,add_to_cart,2026-09-09 19:34:15,desktop,social,P0013
2410,U00319,view_home,2026-09-09 19:41:20,mobile,paid_search,
3065,U00403,add_to_cart,2026-09-09 19:44:04,tablet,organic_search,P0021
3522,U00462,view_home,2026-09-09 19:57:45,mobile,email,
1559,U00203,view_product,2026-09-09 20:35:16,desktop,organic_search,P0049
1560,U00203,add_to_cart,2026-09-09 20:38:02,desktop,organic_search,P0049
1561,U00203,checkout,2026-09-09 20:38:12,desktop,organic_search,P0049
1562,U00203,purchase,2026-09-09 20:41:09,desktop,organic_search,P0049
1439,U00187,view_home,2026-09-09 20:42:05,tablet,email,
1440,U00187,view_product,2026-09-09 20:43:18,tablet,email,P0104
1441,U00187,view_home,2026-09-09 20:43:57,tablet,email,
1442,U00187,view_product,2026-09-09 20:44:51,tablet,email,P0037
1443,U00187,add_to_cart,2026-09-09 20:46:55,tablet,email,P0037
2898,U00382,view_home,2026-09-09 20:52:59,mobile,email,
3523,U00462,view_product,2026-09-09 21:11:45,mobile,email,P0072
3524,U00462,add_to_cart,2026-09-09 21:12:38,mobile,email,P0072
3525,U00462,checkout,2026-09-09 21:14:59,mobile,email,P0072
3526,U00462,purchase,2026-09-09 21:16:31,mobile,email,P0072
2411,U00319,view_product,2026-09-09 21:54:20,mobile,paid_search,P0111
2412,U00319,add_to_cart,2026-09-09 21:57:06,mobile,paid_search,P0111
2447,U00324,view_home,2026-09-09 22:03:00,mobile,organic_search,
1110,U00142,view_home,2026-09-10 06:10:09,mobile,direct,
1111,U00142,view_product,2026-09-10 06:10:52,mobile,direct,P0085
1112,U00142,add_to_cart,2026-09-10 06:13:10,mobile,direct,P0085
1495,U00194,view_home,2026-09-10 07:06:18,mobile,social,
1496,U00194,view_product,2026-09-10 07:07:16,mobile,social,P0106
1497,U00194,view_home,2026-09-10 07:08:08,mobile,social,
1498,U00194,view_product,2026-09-10 07:08:20,mobile,social,P0106
1499,U00194,view_home,2026-09-10 07:09:43,mobile,social,
1500,U00194,view_product,2026-09-10 08:02:43,mobile,social,P0096
18,U00005,view_home,2026-09-10 09:06:55,tablet,paid_search,
19,U00005,view_product,2026-09-10 09:09:25,tablet,paid_search,P0021
20,U00005,add_to_cart,2026-09-10 09:09:47,tablet,paid_search,P0021
1658,U00216,view_home,2026-09-10 09:39:45,tablet,email,
1659,U00216,view_product,2026-09-10 09:40:29,tablet,email,P0039
1660,U00216,view_home,2026-09-10 09:41:38,tablet,email,
1661,U00216,view_product,2026-09-10 09:42:15,tablet,email,P0033
1185,U00155,view_home,2026-09-10 09:57:23,desktop,paid_search,
1186,U00155,view_product,2026-09-10 09:58:12,desktop,paid_search,P0118
1187,U00155,view_home,2026-09-10 09:59:43,desktop,paid_search,
1188,U00155,view_product,2026-09-10 10:00:36,desktop,paid_search,P0080
1189,U00155,add_to_cart,2026-09-10 10:02:06,desktop,paid_search,P0080
21,U00005,checkout,2026-09-10 11:04:47,tablet,paid_search,P0021
1157,U00151,view_home,2026-09-10 11:32:42,tablet,social,
1158,U00151,view_product,2026-09-10 11:33:45,tablet,social,P0044
1159,U00151,view_home,2026-09-10 11:34:36,tablet,social,
2117,U00279,view_home,2026-09-10 11:46:26,tablet,direct,
1053,U00138,view_home,2026-09-10 11:55:08,mobile,email,
1054,U00138,view_product,2026-09-10 11:56:36,mobile,email,P0039
1055,U00138,view_home,2026-09-10 11:57:05,mobile,email,
1056,U00138,view_product,2026-09-10 11:57:27,mobile,email,P0084
3200,U00420,view_home,2026-09-10 13:01:52,mobile,direct,
3201,U00420,view_product,2026-09-10 13:03:19,mobile,direct,P0116
3202,U00420,add_to_cart,2026-09-10 13:04:49,mobile,direct,P0116
22,U00005,purchase,2026-09-10 14:04:47,tablet,paid_search,P0021
3677,U00483,view_home,2026-09-10 14:51:25,tablet,email,
1341,U00174,view_home,2026-09-10 14:59:58,mobile,organic_search,
1342,U00174,view_product,2026-09-10 15:01:09,mobile,organic_search,P0037
1343,U00174,view_home,2026-09-10 15:01:38,mobile,organic_search,
1344,U00174,view_product,2026-09-10 15:03:58,mobile,organic_search,P0026
1672,U00219,view_home,2026-09-10 15:43:34,desktop,social,
1673,U00219,view_product,2026-09-10 15:45:00,desktop,social,P0078
1749,U00233,view_home,2026-09-10 15:48:56,tablet,email,
1750,U00233,view_product,2026-09-10 15:51:04,tablet,email,P0079
1751,U00233,add_to_cart,2026-09-10 15:53:38,tablet,email,P0079
515,U00068,view_home,2026-09-10 16:01:39,mobile,paid_search,
516,U00068,view_product,2026-09-10 16:02:30,mobile,paid_search,P0081
3716,U00490,view_home,2026-09-10 17:49:34,mobile,direct,
3717,U00490,view_product,2026-09-10 17:52:10,mobile,direct,P0101
2266,U00300,view_home,2026-09-10 18:06:21,desktop,paid_search,
2267,U00300,view_product,2026-09-10 18:07:19,desktop,paid_search,P0101
2268,U00300,view_home,2026-09-10 18:07:53,desktop,paid_search,
2269,U00300,view_product,2026-09-10 18:09:45,desktop,paid_search,P0097
3686,U00486,view_home,2026-09-10 19:52:02,tablet,email,
3687,U00486,view_product,2026-09-10 19:54:16,tablet,email,P0065
1720,U00230,view_home,2026-09-10 20:44:33,desktop,paid_search,
1721,U00230,view_product,2026-09-10 20:47:08,desktop,paid_search,P0085
3652,U00481,view_home,2026-09-10 20:47:26,desktop,direct,
3653,U00481,view_product,2026-09-10 20:47:41,desktop,direct,P0044
1722,U00230,add_to_cart,2026-09-10 20:48:37,desktop,paid_search,P0085
3654,U00481,view_home,2026-09-10 20:49:07,desktop,direct,
3655,U00481,view_product,2026-09-10 20:49:50,desktop,direct,P0055
1723,U00230,checkout,2026-09-10 20:50:02,desktop,paid_search,P0085
3656,U00481,view_home,2026-09-10 20:50:46,desktop,direct,
3657,U00481,view_product,2026-09-10 20:51:59,desktop,direct,P0066
3538,U00466,view_home,2026-09-10 21:10:31,mobile,paid_search,
3539,U00466,view_product,2026-09-10 21:11:43,mobile,paid_search,P0108
203,U00031,view_home,2026-09-10 21:48:35,mobile,organic_search,
204,U00031,view_product,2026-09-10 21:50:10,mobile,organic_search,P0112
3393,U00446,view_home,2026-09-10 22:02:46,desktop,paid_search,
3394,U00446,view_product,2026-09-10 22:05:15,desktop,paid_search,P0113
3041,U00400,view_home,2026-09-10 22:41:14,mobile,social,
3042,U00400,view_product,2026-09-10 22:41:45,mobile,social,P0012
3043,U00400,view_home,2026-09-10 22:42:01,mobile,social,
3044,U00400,view_product,2026-09-10 22:42:09,mobile,social,P0056
3045,U00400,view_home,2026-09-10 22:42:15,mobile,social,
3046,U00400,view_product,2026-09-10 22:42:30,mobile,social,P0021
205,U00031,add_to_cart,2026-09-11 00:27:10,mobile,organic_search,P0112
206,U00031,checkout,2026-09-11 03:07:10,mobile,organic_search,P0112
207,U00031,purchase,2026-09-11 03:07:31,mobile,organic_search,P0112
2827,U00370,view_home,2026-09-11 06:56:25,mobile,organic_search,
2386,U00318,view_home,2026-09-11 06:56:38,mobile,direct,
2387,U00318,view_product,2026-09-11 06:57:18,mobile,direct,P0016
2388,U00318,view_home,2026-09-11 06:58:50,mobile,direct,
2389,U00318,view_product,2026-09-11 07:00:01,mobile,direct,P0060
2390,U00318,view_home,2026-09-11 07:01:09,mobile,direct,
2391,U00318,view_product,2026-09-11 07:02:14,mobile,direct,P0109
670,U00090,view_home,2026-09-11 07:04:09,tablet,organic_search,
2392,U00318,add_to_cart,2026-09-11 07:04:38,mobile,direct,P0109
671,U00090,view_product,2026-09-11 07:05:39,tablet,organic_search,P0007
672,U00090,view_home,2026-09-11 07:07:21,tablet,organic_search,
673,U00090,view_product,2026-09-11 07:10:10,tablet,organic_search,P0108
674,U00090,add_to_cart,2026-09-11 07:10:20,tablet,organic_search,P0108
675,U00090,checkout,2026-09-11 07:10:43,tablet,organic_search,P0108
676,U00090,purchase,2026-09-11 07:13:28,tablet,organic_search,P0108
1067,U00140,view_home,2026-09-11 07:37:32,desktop,email,
1068,U00140,view_product,2026-09-11 07:38:16,desktop,email,P0054
1069,U00140,view_home,2026-09-11 07:40:01,desktop,email,
1800,U00241,view_home,2026-09-11 07:56:03,mobile,email,
1801,U00241,view_product,2026-09-11 07:58:05,mobile,email,P0014
1802,U00241,add_to_cart,2026-09-11 08:01:00,mobile,email,P0014
2393,U00318,checkout,2026-09-11 08:28:38,mobile,direct,P0109
2394,U00318,purchase,2026-09-11 08:28:52,mobile,direct,P0109
3689,U00488,view_home,2026-09-11 09:08:09,tablet,organic_search,
3690,U00488,view_product,2026-09-11 09:09:05,tablet,organic_search,P0050
1813,U00242,view_home,2026-09-11 09:41:51,desktop,social,
1814,U00242,view_product,2026-09-11 09:43:20,desktop,social,P0025
1815,U00242,view_home,2026-09-11 09:44:03,desktop,social,
1816,U00242,view_product,2026-09-11 09:44:57,desktop,social,P0115
1817,U00242,view_home,2026-09-11 09:45:15,desktop,social,
1818,U00242,view_product,2026-09-11 09:45:44,desktop,social,P0006
472,U00062,view_home,2026-09-11 12:02:33,mobile,organic_search,
1207,U00157,view_home,2026-09-11 12:41:40,tablet,social,
1208,U00157,view_product,2026-09-11 12:42:09,tablet,social,P0038
1209,U00157,view_home,2026-09-11 12:43:11,tablet,social,
1210,U00157,view_product,2026-09-11 12:44:06,tablet,social,P0095
2033,U00267,view_home,2026-09-11 13:17:09,mobile,direct,
2034,U00267,view_product,2026-09-11 13:18:05,mobile,direct,P0063
2035,U00267,view_home,2026-09-11 13:19:15,mobile,direct,
2036,U00267,view_product,2026-09-11 13:19:50,mobile,direct,P0086
2037,U00267,add_to_cart,2026-09-11 13:20:57,mobile,direct,P0086
883,U00116,view_home,2026-09-11 13:38:03,desktop,email,
884,U00116,view_product,2026-09-11 13:38:30,desktop,email,P0032
2215,U00292,view_home,2026-09-11 14:41:08,mobile,direct,
2216,U00292,view_product,2026-09-11 14:42:30,mobile,direct,P0093
2217,U00292,view_home,2026-09-11 14:43:37,mobile,direct,
2218,U00292,view_product,2026-09-11 14:46:22,mobile,direct,P0112
3383,U00446,view_home,2026-09-11 14:48:49,tablet,paid_search,
2219,U00292,add_to_cart,2026-09-11 14:49:22,mobile,direct,P0112
3384,U00446,view_product,2026-09-11 14:49:23,tablet,paid_search,P0073
2220,U00292,checkout,2026-09-11 14:50:02,mobile,direct,P0112
2221,U00292,purchase,2026-09-11 14:50:14,mobile,direct,P0112
3385,U00446,view_home,2026-09-11 14:51:13,tablet,paid_search,
2794,U00366,view_home,2026-09-11 15:23:05,desktop,direct,
2795,U00366,view_product,2026-09-11 15:24:12,desktop,direct,P0008
2796,U00366,view_home,2026-09-11 15:25:02,desktop,direct,
2797,U00366,view_product,2026-09-11 15:26:26,desktop,direct,P0115
3585,U00469,view_home,2026-09-11 15:31:18,mobile,paid_search,
3586,U00469,view_product,2026-09-11 15:32:37,mobile,paid_search,P0050
3587,U00469,view_home,2026-09-11 15:33:01,mobile,paid_search,
3588,U00469,view_product,2026-09-11 15:34:14,mobile,paid_search,P0073
3589,U00469,view_home,2026-09-11 15:34:45,mobile,paid_search,
3082,U00405,view_home,2026-09-11 15:39:26,mobile,direct,
1401,U00181,view_home,2026-09-11 15:48:07,desktop,email,
1402,U00181,view_product,2026-09-11 15:50:09,desktop,email,P0046
1793,U00239,view_home,2026-09-11 16:18:17,desktop,organic_search,
1794,U00239,view_product,2026-09-11 16:18:44,desktop,organic_search,P0090
736,U00095,view_home,2026-09-11 16:49:14,desktop,email,
737,U00095,view_product,2026-09-11 16:49:44,desktop,email,P0062
738,U00095,view_home,2026-09-11 16:50:29,desktop,email,
739,U00095,view_product,2026-09-11 16:51:58,desktop,email,P0042
740,U00095,add_to_cart,2026-09-11 16:54:11,desktop,email,P0042
1966,U00259,view_home,2026-09-11 18:07:21,mobile,direct,
1967,U00259,view_product,2026-09-11 18:07:59,mobile,direct,P0023
642,U00085,view_home,2026-09-11 18:13:17,mobile,social,
643,U00085,view_product,2026-09-11 18:14:14,mobile,social,P0020
644,U00085,view_home,2026-09-11 18:14:57,mobile,social,
645,U00085,view_product,2026-09-11 18:17:06,mobile,social,P0041
646,U00085,add_to_cart,2026-09-11 18:17:50,mobile,social,P0041
838,U00110,view_home,2026-09-11 18:19:36,desktop,organic_search,
839,U00110,view_product,2026-09-11 18:21:13,desktop,organic_search,P0068
860,U00113,view_home,2026-09-11 18:23:53,tablet,organic_search,
861,U00113,view_product,2026-09-11 18:24:28,tablet,organic_search,P0008
862,U00113,view_home,2026-09-11 18:25:04,tablet,organic_search,
863,U00113,view_product,2026-09-11 18:27:08,tablet,organic_search,P0040
193,U00029,view_home,2026-09-11 18:57:31,mobile,direct,
194,U00029,view_product,2026-09-11 18:58:41,mobile,direct,P0102
195,U00029,add_to_cart,2026-09-11 19:00:50,mobile,direct,P0102
2798,U00366,add_to_cart,2026-09-11 19:05:26,desktop,direct,P0115
2799,U00366,checkout,2026-09-11 19:05:59,desktop,direct,P0115
2800,U00366,purchase,2026-09-11 19:08:22,desktop,direct,P0115
619,U00083,view_home,2026-09-11 19:16:34,tablet,direct,
620,U00083,view_product,2026-09-11 19:17:27,tablet,direct,P0058
621,U00083,view_home,2026-09-11 19:19:23,tablet,direct,
622,U00083,view_product,2026-09-11 19:20:16,tablet,direct,P0049
623,U00083,view_home,2026-09-11 19:20:31,tablet,direct,
624,U00083,view_product,2026-09-11 19:22:57,tablet,direct,P0048
625,U00083,add_to_cart,2026-09-11 19:23:35,tablet,direct,P0048
626,U00083,checkout,2026-09-11 19:25:58,tablet,direct,P0048
627,U00083,purchase,2026-09-11 19:26:06,tablet,direct,P0048
688,U00091,view_home,2026-09-11 20:16:44,mobile,social,
689,U00091,view_product,2026-09-11 20:17:56,mobile,social,P0118
690,U00091,view_home,2026-09-11 20:18:06,mobile,social,
691,U00091,view_product,2026-09-11 20:18:40,mobile,social,P0028
692,U00091,view_home,2026-09-11 20:20:40,mobile,social,
387,U00052,view_home,2026-09-11 20:50:14,desktop,paid_search,
388,U00052,view_product,2026-09-11 20:53:09,desktop,paid_search,P0014
389,U00052,add_to_cart,2026-09-11 20:55:57,desktop,paid_search,P0014
2833,U00371,view_home,2026-09-12 06:14:55,tablet,social,
2834,U00371,view_product,2026-09-12 06:15:42,tablet,social,P0047
2835,U00371,view_home,2026-09-12 06:17:21,tablet,social,
3663,U00482,view_home,2026-09-12 06:49:57,tablet,direct,
3090,U00407,view_home,2026-09-12 07:21:43,tablet,direct,
3091,U00407,view_product,2026-09-12 07:22:28,tablet,direct,P0105
3092,U00407,view_home,2026-09-12 07:23:13,tablet,direct,
3456,U00453,view_home,2026-09-12 08:04:00,mobile,direct,
3664,U00482,view_product,2026-09-12 08:17:57,tablet,direct,P0117
3665,U00482,add_to_cart,2026-09-12 08:18:38,tablet,direct,P0117
